scheme,bits,lam,op,warmup,rep,elapsed_ns,icert_len_bytes
schnorr,2048,128,PKRecon,0,161,5214900,44
schnorr,2048,128,iCertGen,0,162,1201900,44
schnorr,2048,128,SKGen,0,162,56700,44
schnorr,2048,128,PKRecon,0,162,5048400,44
schnorr,2048,128,iCertGen,0,163,1193000,44
schnorr,2048,128,SKGen,0,163,58200,44
schnorr,2048,128,PKRecon,0,163,5253700,44
schnorr,2048,128,iCertGen,0,164,1143200,44
schnorr,2048,128,SKGen,0,164,56200,44
schnorr,2048,128,PKRecon,0,164,5102500,44
schnorr,2048,128,iCertGen,0,165,1200600,44
schnorr,2048,128,SKGen,0,165,60600,44
schnorr,2048,128,PKRecon,0,165,5406800,44
schnorr,2048,128,iCertGen,0,166,1178400,44
schnorr,2048,128,SKGen,0,166,57000,44
schnorr,2048,128,PKRecon,0,166,5120100,44
schnorr,2048,128,iCertGen,0,167,1140700,44
schnorr,2048,128,SKGen,0,167,57500,44
schnorr,2048,128,PKRecon,0,167,4912600,44
schnorr,2048,128,iCertGen,0,168,1165800,44
schnorr,2048,128,SKGen,0,168,59400,44
schnorr,2048,128,PKRecon,0,168,5258200,44
schnorr,2048,128,iCertGen,0,169,1280200,44
schnorr,2048,128,SKGen,0,169,57400,44
schnorr,2048,128,PKRecon,0,169,5108800,44
schnorr,2048,128,iCertGen,0,170,1184100,44
schnorr,2048,128,SKGen,0,170,59900,44
schnorr,2048,128,PKRecon,0,170,5163000,44
schnorr,2048,128,iCertGen,0,171,1199900,44
schnorr,2048,128,SKGen,0,171,57500,44
schnorr,2048,128,PKRecon,0,171,5226400,44
schnorr,2048,128,iCertGen,0,172,1251600,44
schnorr,2048,128,SKGen,0,172,59800,44
schnorr,2048,128,PKRecon,0,172,5246700,44
schnorr,2048,128,iCertGen,0,173,1247300,44
schnorr,2048,128,SKGen,0,173,58700,44
schnorr,2048,128,PKRecon,0,173,5172800,44
schnorr,2048,128,iCertGen,0,174,1110900,44
schnorr,2048,128,SKGen,0,174,57100,44
schnorr,2048,128,PKRecon,0,174,4984400,44
schnorr,2048,128,iCertGen,0,175,1203500,44
schnorr,2048,128,SKGen,0,175,57100,44
schnorr,2048,128,PKRecon,0,175,5071600,44
schnorr,2048,128,iCertGen,0,176,1259700,44
schnorr,2048,128,SKGen,0,176,59400,44
schnorr,2048,128,PKRecon,0,176,5333200,44
schnorr,2048,128,iCertGen,0,177,1185200,44
schnorr,2048,128,SKGen,0,177,58100,44
schnorr,2048,128,PKRecon,0,177,4904100,44
schnorr,2048,128,iCertGen,0,178,1183100,44
schnorr,2048,128,SKGen,0,178,61700,44
schnorr,2048,128,PKRecon,0,178,5287400,44
schnorr,2048,128,iCertGen,0,179,1192400,44
schnorr,2048,128,SKGen,0,179,57200,44
schnorr,2048,128,PKRecon,0,179,5044400,44
schnorr,2048,128,iCertGen,0,180,1178600,44
schnorr,2048,128,SKGen,0,180,60000,44
schnorr,2048,128,PKRecon,0,180,5467100,44
schnorr,2048,128,iCertGen,0,181,1209600,44
schnorr,2048,128,SKGen,0,181,58500,44
schnorr,2048,128,PKRecon,0,181,5102500,44
schnorr,2048,128,iCertGen,0,182,1244600,44
schnorr,2048,128,SKGen,0,182,58900,44
schnorr,2048,128,PKRecon,0,182,5234300,44
schnorr,2048,128,iCertGen,0,183,1187100,44
schnorr,2048,128,SKGen,0,183,59100,44
schnorr,2048,128,PKRecon,0,183,5275700,44
schnorr,2048,128,iCertGen,0,184,1196800,44
schnorr,2048,128,SKGen,0,184,56200,44
schnorr,2048,128,PKRecon,0,184,4929500,44
schnorr,2048,128,iCertGen,0,185,1187900,44
schnorr,2048,128,SKGen,0,185,57500,44
schnorr,2048,128,PKRecon,0,185,5326900,44
schnorr,2048,128,iCertGen,0,186,1193700,44
schnorr,2048,128,SKGen,0,186,57000,44
schnorr,2048,128,PKRecon,0,186,5089800,44
schnorr,2048,128,iCertGen,0,187,1206700,44
schnorr,2048,128,SKGen,0,187,57200,44
schnorr,2048,128,PKRecon,0,187,5180000,44
schnorr,2048,128,iCertGen,0,188,1223900,44
schnorr,2048,128,SKGen,0,188,63000,44
schnorr,2048,128,PKRecon,0,188,5278200,44
schnorr,2048,128,iCertGen,0,189,1149300,44
schnorr,2048,128,SKGen,0,189,60600,44
schnorr,2048,128,PKRecon,0,189,5317900,44
schnorr,2048,128,iCertGen,0,190,1175700,44
schnorr,2048,128,SKGen,0,190,58100,44
schnorr,2048,128,PKRecon,0,190,5234500,44
schnorr,2048,128,iCertGen,0,191,1122200,44
schnorr,2048,128,SKGen,0,191,59800,44
schnorr,2048,128,PKRecon,0,191,5178800,44
schnorr,2048,128,iCertGen,0,192,1236300,44
schnorr,2048,128,SKGen,0,192,58800,44
schnorr,2048,128,PKRecon,0,192,5233600,44
schnorr,2048,128,iCertGen,0,193,1210500,44
schnorr,2048,128,SKGen,0,193,57500,44
schnorr,2048,128,PKRecon,0,193,5178500,44
schnorr,2048,128,iCertGen,0,194,1111500,44
schnorr,2048,128,SKGen,0,194,58100,44
schnorr,2048,128,PKRecon,0,194,5172800,44
schnorr,2048,128,iCertGen,0,195,1150500,44
schnorr,2048,128,SKGen,0,195,55400,44
schnorr,2048,128,PKRecon,0,195,4979200,44
schnorr,2048,128,iCertGen,0,196,1165600,44
schnorr,2048,128,SKGen,0,196,55700,44
schnorr,2048,128,PKRecon,0,196,5046600,44
schnorr,2048,128,iCertGen,0,197,1159200,44
schnorr,2048,128,SKGen,0,197,60300,44
schnorr,2048,128,PKRecon,0,197,5309100,44
schnorr,2048,128,iCertGen,0,198,1227200,44
schnorr,2048,128,SKGen,0,198,58300,44
schnorr,2048,128,PKRecon,0,198,5278600,44
schnorr,2048,128,iCertGen,0,199,1209100,44
schnorr,2048,128,SKGen,0,199,58800,44
schnorr,2048,128,PKRecon,0,199,5069200,44
